Broj Fakture;Datum PDV;Iznos/Osnovica;Penal;PDV;Iznos sa penalom i PDV;PG Iznos/Osnovica;PG PDV;PG Penal;PG Iznos sa PDVom;Vrsta Naloga
GS-1985/2026;18.02.2026;19645.40;0.00;3929.08;23574.48;13260.65;2652.13;0.00;15912.77;NEODLOZNO
GS-1952/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1991/2026;18.02.2026;10671.40;0.00;2134.28;12805.68;7203.20;1440.64;0.00;8643.83;NEODLOZNO
GS-1959/2026;18.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2114/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2036/2026;18.02.2026;7300.00;0.00;1460.00;8760.00;4927.50;985.50;0.00;5913.00;NEODLOZNO
GS-2016/2026;18.02.2026;7300.00;0.00;1460.00;8760.00;4927.50;985.50;0.00;5913.00;NEODLOZNO
GS-2119/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2025/2026;18.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2054/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2000/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2083/2026;18.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-1993/2026;18.02.2026;43537.00;0.00;8707.40;52244.40;29387.48;5877.50;0.00;35264.97;NEODLOZNO
GS-2017/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1938/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1964/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2006/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2106/2026;18.02.2026;3490.00;0.00;698.00;4188.00;2355.75;471.15;0.00;2826.90;NEODLOZNO
GS-2051/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2063/2026;18.02.2026;4726.00;0.00;945.20;5671.20;3190.05;638.01;0.00;3828.06;NEODLOZNO
GS-1955/2026;18.02.2026;16634.00;0.00;3326.80;19960.80;11227.95;2245.59;0.00;13473.54;NEODLOZNO
GS-1954/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1990/2026;18.02.2026;9600.00;0.00;1920.00;11520.00;6480.00;1296.00;0.00;7776.00;NEODLOZNO
GS-2021/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1925/2026;18.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2115/2026;18.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2099/2026;18.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2003/2026;18.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-1995/2026;18.02.2026;31985.80;0.00;6397.16;38382.96;21590.42;4318.08;0.00;25908.50;NEODLOZNO
GS-2101/2026;18.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-1933/2026;18.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2005/2026;18.02.2026;34100.00;0.00;6820.00;40920.00;23017.50;4603.50;0.00;27621.00;NEODLOZNO
GS-2022/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1946/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2116/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2111/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1958/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2075/2026;18.02.2026;5790.40;0.00;1158.08;6948.48;3908.52;781.70;0.00;4690.22;NEODLOZNO
GS-2086/2026;18.02.2026;29500.00;0.00;5900.00;35400.00;19912.50;3982.50;0.00;23895.00;NEODLOZNO
GS-2060/2026;18.02.2026;21500.00;0.00;4300.00;25800.00;14512.50;2902.50;0.00;17415.00;NEODLOZNO
GS-2072/2026;18.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2076/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2023/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2105/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2062/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2009/2026;18.02.2026;36130.40;0.00;7226.08;43356.48;24388.02;4877.60;0.00;29265.62;NEODLOZNO
GS-2078/2026;18.02.2026;30100.00;0.00;6020.00;36120.00;20317.50;4063.50;0.00;24381.00;NEODLOZNO
GS-2079/2026;18.02.2026;4714.00;0.00;942.80;5656.80;3181.95;636.39;0.00;3818.34;NEODLOZNO
GS-2066/2026;18.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-1980/2026;18.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2004/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2074/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1961/2026;18.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2042/2026;18.02.2026;34900.00;0.00;6980.00;41880.00;23557.50;4711.50;0.00;28269.00;NEODLOZNO
GS-1929/2026;18.02.2026;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-1945/2026;18.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-2010/2026;18.02.2026;36300.00;0.00;7260.00;43560.00;24502.50;4900.50;0.00;29403.00;NEODLOZNO
GS-2046/2026;18.02.2026;21500.00;0.00;4300.00;25800.00;14512.50;2902.50;0.00;17415.00;NEODLOZNO
GS-2090/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1920/2026;18.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2055/2026;18.02.2026;15140.00;0.00;3028.00;18168.00;10219.50;2043.90;0.00;12263.40;NEODLOZNO
GS-1935/2026;18.02.2026;18520.00;0.00;3704.00;22224.00;12501.00;2500.20;0.00;15001.20;NEODLOZNO
GS-1972/2026;18.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2065/2026;18.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-2008/2026;18.02.2026;9876.60;0.00;1975.32;11851.92;6666.71;1333.34;0.00;8000.05;NEODLOZNO
GS-2014/2026;18.02.2026;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-2061/2026;18.02.2026;9600.00;0.00;1920.00;11520.00;6480.00;1296.00;0.00;7776.00;NEODLOZNO
GS-2109/2026;18.02.2026;40500.00;0.00;8100.00;48600.00;27337.50;5467.50;0.00;32805.00;NEODLOZNO
GS-2018/2026;18.02.2026;12300.00;0.00;2460.00;14760.00;8302.50;1660.50;0.00;9963.00;NEODLOZNO
GS-2071/2026;18.02.2026;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-2001/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1994/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1943/2026;18.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-2012/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2057/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1983/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1932/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2024/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1922/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2058/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1999/2026;18.02.2026;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-1936/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2082/2026;18.02.2026;9600.00;0.00;1920.00;11520.00;6480.00;1296.00;0.00;7776.00;NEODLOZNO
GS-1921/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1930/2026;18.02.2026;5986.40;0.00;1197.28;7183.68;4040.82;808.16;0.00;4848.98;NEODLOZNO
GS-2085/2026;18.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-1940/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1949/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2067/2026;18.02.2026;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-2113/2026;18.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-1931/2026;18.02.2026;29940.00;0.00;5988.00;35928.00;20209.50;4041.90;0.00;24251.40;NEODLOZNO
GS-2011/2026;18.02.2026;9786.40;0.00;1957.28;11743.68;6605.82;1321.16;0.00;7926.98;NEODLOZNO
GS-1998/2026;18.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-2068/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1937/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2108/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1974/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2092/2026;18.02.2026;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-2015/2026;18.02.2026;36720.00;0.00;7344.00;44064.00;24786.00;4957.20;0.00;29743.20;NEODLOZNO
GS-1963/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1987/2026;18.02.2026;29500.00;0.00;5900.00;35400.00;19912.50;3982.50;0.00;23895.00;NEODLOZNO
GS-1951/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1923/2026;18.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-2094/2026;18.02.2026;35500.00;0.00;7100.00;42600.00;23962.50;4792.50;0.00;28755.00;NEODLOZNO
GS-1927/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-2056/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1942/2026;18.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1947/2026;18.02.2026;41640.00;0.00;8328.00;49968.00;28107.00;5621.40;0.00;33728.40;NEODLOZNO
GS-2073/2026;18.02.2026;30900.00;0.00;6180.00;37080.00;20857.50;4171.50;0.00;25029.00;NEODLOZNO
HM-166/2026;18.02.2026;29988.00;0.00;5997.60;35985.60;29988.00;5997.60;0.00;35985.60;HAUSMAJSTOR
HM-147/2026;18.02.2026;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-156/2026;18.02.2026;3471.00;0.00;694.20;4165.20;3471.00;694.20;0.00;4165.20;HAUSMAJSTOR
HM-151/2026;18.02.2026;2846.00;0.00;569.20;3415.20;2846.00;569.20;0.00;3415.20;HAUSMAJSTOR
HM-149/2026;18.02.2026;3332.00;0.00;666.40;3998.40;3332.00;666.40;0.00;3998.40;HAUSMAJSTOR
HM-145/2026;18.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-167/2026;18.02.2026;4998.00;0.00;999.60;5997.60;4998.00;999.60;0.00;5997.60;HAUSMAJSTOR
HM-162/2026;18.02.2026;2776.00;0.00;555.20;3331.20;2776.00;555.20;0.00;3331.20;HAUSMAJSTOR
HM-148/2026;18.02.2026;4511.75;0.00;902.35;5414.10;4511.75;902.35;0.00;5414.10;HAUSMAJSTOR
HM-150/2026;18.02.2026;4581.00;0.00;916.20;5497.20;4581.00;916.20;0.00;5497.20;HAUSMAJSTOR
HM-155/2026;18.02.2026;6832.00;0.00;1366.40;8198.40;6832.00;1366.40;0.00;8198.40;HAUSMAJSTOR
HM-164/2026;18.02.2026;3331.00;0.00;666.20;3997.20;3331.00;666.20;0.00;3997.20;HAUSMAJSTOR
HM-158/2026;18.02.2026;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-169/2026;18.02.2026;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-153/2026;18.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-159/2026;18.02.2026;5899.75;0.00;1179.95;7079.70;5899.75;1179.95;0.00;7079.70;HAUSMAJSTOR
HM-144/2026;18.02.2026;9302.00;0.00;1860.40;11162.40;9302.00;1860.40;0.00;11162.40;HAUSMAJSTOR
HM-157/2026;18.02.2026;3471.00;0.00;694.20;4165.20;3471.00;694.20;0.00;4165.20;HAUSMAJSTOR
HM-154/2026;18.02.2026;4165.00;0.00;833.00;4998.00;4165.00;833.00;0.00;4998.00;HAUSMAJSTOR
HM-161/2026;18.02.2026;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-146/2026;18.02.2026;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-165/2026;18.02.2026;6803.50;0.00;1360.70;8164.20;6803.50;1360.70;0.00;8164.20;HAUSMAJSTOR
HM-168/2026;18.02.2026;8220.00;0.00;1644.00;9864.00;8220.00;1644.00;0.00;9864.00;HAUSMAJSTOR
HM-163/2026;18.02.2026;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-152/2026;18.02.2026;4165.00;0.00;833.00;4998.00;4165.00;833.00;0.00;4998.00;HAUSMAJSTOR
HM-160/2026;14.02.2026;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
GS-1813/2026;13.02.2026;76577.20;0.00;15315.44;91892.64;51689.61;10337.92;0.00;62027.53;NEODLOZNO
GS-1812/2026;13.02.2026;31606.50;0.00;6321.30;37927.80;21334.39;4266.88;0.00;25601.26;NEODLOZNO
GS-1804/2026;13.02.2026;142698.80;0.00;28539.76;171238.56;96321.69;19264.34;0.00;115586.03;NEODLOZNO
GS-1811/2026;13.02.2026;38609.80;0.00;7721.96;46331.76;26061.62;5212.32;0.00;31273.94;NEODLOZNO
GS-1886/2026;13.02.2026;50362.70;0.00;10072.54;60435.24;33994.82;6798.96;0.00;40793.79;NEODLOZNO
GS-1884/2026;13.02.2026;84123.80;0.00;16824.76;100948.56;56783.57;11356.71;0.00;68140.28;NEODLOZNO
GS-1854/2026;13.02.2026;6500.00;0.00;1300.00;7800.00;4387.50;877.50;0.00;5265.00;NEODLOZNO
GS-1814/2026;13.02.2026;91240.40;0.00;18248.08;109488.48;61587.27;12317.45;0.00;73904.72;NEODLOZNO
GS-1865/2026;13.02.2026;39252.80;0.00;7850.56;47103.36;26495.64;5299.13;0.00;31794.77;NEODLOZNO
GS-1815/2026;13.02.2026;131344.20;0.00;26268.84;157613.04;88657.34;17731.47;0.00;106388.80;NEODLOZNO
GS-1909/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1890/2026;13.02.2026;60955.20;0.00;12191.04;73146.24;41144.76;8228.95;0.00;49373.71;NEODLOZNO
GS-1847/2026;13.02.2026;7300.00;0.00;1460.00;8760.00;4927.50;985.50;0.00;5913.00;NEODLOZNO
GS-1912/2026;13.02.2026;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-1801/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1820/2026;13.02.2026;18112.40;0.00;3622.48;21734.88;12225.87;2445.17;0.00;14671.04;NEODLOZNO
GS-1816/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1852/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1887/2026;13.02.2026;19812.80;0.00;3962.56;23775.36;13373.64;2674.73;0.00;16048.37;NEODLOZNO
GS-1913/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1914/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1803/2026;13.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1862/2026;13.02.2026;16520.00;0.00;3304.00;19824.00;11151.00;2230.20;0.00;13381.20;NEODLOZNO
GS-1858/2026;13.02.2026;50799.80;0.00;10159.96;60959.76;34289.87;6857.97;0.00;41147.84;NEODLOZNO
GS-1851/2026;13.02.2026;60130.40;0.00;12026.08;72156.48;40588.02;8117.60;0.00;48705.62;NEODLOZNO
GS-1850/2026;13.02.2026;10140.00;0.00;2028.00;12168.00;6844.50;1368.90;0.00;8213.40;NEODLOZNO
GS-1819/2026;13.02.2026;38229.30;0.00;7645.86;45875.16;25804.78;5160.96;0.00;30965.73;NEODLOZNO
GS-1889/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1880/2026;13.02.2026;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-1859/2026;13.02.2026;20740.00;0.00;4148.00;24888.00;13999.50;2799.90;0.00;16799.40;NEODLOZNO
GS-1861/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1849/2026;13.02.2026;29500.00;0.00;5900.00;35400.00;19912.50;3982.50;0.00;23895.00;NEODLOZNO
GS-1915/2026;13.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1891/2026;13.02.2026;21500.00;0.00;4300.00;25800.00;14512.50;2902.50;0.00;17415.00;NEODLOZNO
GS-1860/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1855/2026;13.02.2026;21518.90;0.00;4303.78;25822.68;14525.26;2905.05;0.00;17430.31;NEODLOZNO
GS-1817/2026;13.02.2026;11223.40;0.00;2244.68;13468.08;7575.80;1515.16;0.00;9090.95;NEODLOZNO
GS-1907/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1881/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1867/2026;13.02.2026;25464.80;0.00;5092.96;30557.76;17188.74;3437.75;0.00;20626.49;NEODLOZNO
GS-1906/2026;13.02.2026;34720.00;0.00;6944.00;41664.00;23436.00;4687.20;0.00;28123.20;NEODLOZNO
GS-1883/2026;13.02.2026;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-1908/2026;13.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1805/2026;13.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1911/2026;13.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1818/2026;13.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1848/2026;13.02.2026;29500.00;0.00;5900.00;35400.00;19912.50;3982.50;0.00;23895.00;NEODLOZNO
GS-1806/2026;13.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-1856/2026;13.02.2026;34720.00;0.00;6944.00;41664.00;23436.00;4687.20;0.00;28123.20;NEODLOZNO
GS-1853/2026;13.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1885/2026;13.02.2026;22100.00;0.00;4420.00;26520.00;14917.50;2983.50;0.00;17901.00;NEODLOZNO
GS-1866/2026;13.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1857/2026;13.02.2026;38100.00;0.00;7620.00;45720.00;25717.50;5143.50;0.00;30861.00;NEODLOZNO
GS-1868/2026;13.02.2026;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-1892/2026;13.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-1910/2026;13.02.2026;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-1821/2026;13.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1893/2026;13.02.2026;21329.60;0.00;4265.92;25595.52;14397.48;2879.50;0.00;17276.98;NEODLOZNO
GS-1809/2026;13.02.2026;15300.00;0.00;3060.00;18360.00;10327.50;2065.50;0.00;12393.00;NEODLOZNO
GS-1810/2026;13.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1802/2026;13.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
HM-118/2026;13.02.2026;2915.00;0.00;583.00;3498.00;2915.00;583.00;0.00;3498.00;HAUSMAJSTOR
HM-142/2026;13.02.2026;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-127/2026;13.02.2026;14577.00;0.00;2915.40;17492.40;14577.00;2915.40;0.00;17492.40;HAUSMAJSTOR
HM-124/2026;13.02.2026;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-119/2026;13.02.2026;4164.00;0.00;832.80;4996.80;4164.00;832.80;0.00;4996.80;HAUSMAJSTOR
HM-134/2026;13.02.2026;69972.00;0.00;13994.40;83966.40;69972.00;13994.40;0.00;83966.40;HAUSMAJSTOR
HM-115/2026;13.02.2026;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-133/2026;13.02.2026;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-117/2026;13.02.2026;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-143/2026;13.02.2026;2387.00;0.00;477.40;2864.40;2387.00;477.40;0.00;2864.40;HAUSMAJSTOR
HM-120/2026;13.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
GS-1873/2026;12.02.2026;12807.20;0.00;2561.44;15368.64;8644.86;1728.97;0.00;10373.83;NEODLOZNO
GS-1894/2026;12.02.2026;9600.00;0.00;1920.00;11520.00;6480.00;1296.00;0.00;7776.00;NEODLOZNO
GS-1900/2026;12.02.2026;51196.00;0.00;10239.20;61435.20;34557.30;6911.46;0.00;41468.76;NEODLOZNO
GS-1905/2026;12.02.2026;8976.40;0.00;1795.28;10771.68;6059.07;1211.81;0.00;7270.88;NEODLOZNO
GS-1874/2026;12.02.2026;40842.80;0.00;8168.56;49011.36;27568.89;5513.78;0.00;33082.67;NEODLOZNO
GS-1845/2026;12.02.2026;38256.20;0.00;7651.24;45907.44;25822.94;5164.59;0.00;30987.52;NEODLOZNO
GS-1869/2026;12.02.2026;12496.50;0.00;2499.30;14995.80;8435.14;1687.03;0.00;10122.17;NEODLOZNO
GS-1901/2026;12.02.2026;69829.00;0.00;13965.80;83794.80;47134.58;9426.92;0.00;56561.49;NEODLOZNO
GS-1831/2026;12.02.2026;49365.10;0.00;9873.02;59238.12;33321.44;6664.29;0.00;39985.73;NEODLOZNO
GS-1823/2026;12.02.2026;41802.80;0.00;8360.56;50163.36;28216.89;5643.38;0.00;33860.27;NEODLOZNO
GS-1903/2026;12.02.2026;19476.00;0.00;3895.20;23371.20;13146.30;2629.26;0.00;15775.56;NEODLOZNO
GS-1835/2026;12.02.2026;26351.40;0.00;5270.28;31621.68;17787.20;3557.44;0.00;21344.63;NEODLOZNO
GS-1841/2026;12.02.2026;39641.40;0.00;7928.28;47569.68;26757.95;5351.59;0.00;32109.53;NEODLOZNO
GS-1863/2026;12.02.2026;42598.20;0.00;8519.64;51117.84;28753.78;5750.76;0.00;34504.54;NEODLOZNO
