Broj naloga;Mesec;Radna Jedinica;Tip;Iznos
1742184;Februar 2024;RAKOVICA;ZAMENA;12042.00
1742185;Februar 2024;ZVEZDARA;ZAMENA;23240.00
1742187;Februar 2024;VOŽDOVAC;ZAMENA;31057.00
1742188;Februar 2024;VOŽDOVAC;ZAMENA;21410.00
1742194;Februar 2024;VOŽDOVAC;ZAMENA;6411.00
1742195;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1742196;Februar 2024;VOŽDOVAC;ZAMENA;7718.00
1742197;Februar 2024;NOVI BEOGRAD;SAJLA;9220.00
1742198;Februar 2024;VRAČAR;SAJLA;18820.00
1742199;Februar 2024;VRAČAR;ZAMENA;40632.00
1742200;Februar 2024;VOŽDOVAC;ZAMENA;48984.00
1742201;Februar 2024;ČUKARICA;ZAMENA;48809.50
1742202;Februar 2024;STARI GRAD;WOMA;44500.00
1742205;Februar 2024;ČUKARICA;SAJLA;16220.00
1742206;Februar 2024;NOVI BEOGRAD;WOMA;25500.00
1742207;Februar 2024;NOVI BEOGRAD;ZAMENA;62193.40
1742209;Februar 2024;NOVI BEOGRAD;WOMA;60300.00
1742210;Februar 2024;NOVI BEOGRAD;KOPANJE;503275.00
1742211;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742212;Februar 2024;NOVI BEOGRAD;KOPANJE;610353.45
1742213;Februar 2024;NOVI BEOGRAD;SAJLA;9220.00
1742214;Februar 2024;NOVI BEOGRAD;ZAMENA;47122.00
1742215;Februar 2024;PALILULA;SAJLA;18410.00
1742216;Februar 2024;NOVI BEOGRAD;ZAMENA;28515.90
1742217;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742218;Februar 2024;ČUKARICA;ZAMENA;7016.00
1742219;Februar 2024;ZVEZDARA;SAJLA;16140.00
1742220;Februar 2024;PALILULA;SAJLA;18410.00
1742221;Februar 2024;NOVI BEOGRAD;WOMA;38900.00
1742222;Februar 2024;NOVI BEOGRAD;SAJLA;16140.00
1742223;Februar 2024;NOVI BEOGRAD;ZAMENA;79627.40
1742224;Februar 2024;ZEMUN;KOPANJE;1172876.80
1742225;Februar 2024;ČUKARICA;SAJLA;9220.00
1742226;Februar 2024;PALILULA;LOKALNO;9200.00
1742227;Februar 2024;NOVI BEOGRAD;ZAMENA;18289.20
1742228;Februar 2024;NOVI BEOGRAD;WOMA;33500.00
1742229;Februar 2024;ZEMUN;WOMA;80800.00
1742230;Februar 2024;ČUKARICA;ZAMENA;35822.60
1742231;Februar 2024;NOVI BEOGRAD;ZAMENA;21636.00
1742232;Februar 2024;ZVEZDARA;LOKALNO;13800.00
1742233;Februar 2024;ČUKARICA;LOKALNO;6900.00
1742234;Februar 2024;ZVEZDARA;ZAMENA;168795.00
1742235;Februar 2024;ZEMUN;ZAMENA;31543.00
1742237;Februar 2024;VOŽDOVAC;ZAMENA;60350.00
1742238;Februar 2024;ZEMUN;ZAMENA;36555.00
1742239;Februar 2024;ZEMUN;WOMA;25500.00
1742240;Februar 2024;NOVI BEOGRAD;ZAMENA;32605.00
1742241;Februar 2024;ČUKARICA;LOKALNO;6900.00
1742242;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1742243;Februar 2024;PALILULA;ZAMENA;37635.00
1742244;Februar 2024;ZEMUN;WOMA;25500.00
1742245;Februar 2024;ZVEZDARA;ZAMENA;22452.00
1742247;Februar 2024;VOŽDOVAC;ZAMENA;15178.00
1742248;Februar 2024;RAKOVICA;ZAMENA;18583.60
1742249;Februar 2024;VOŽDOVAC;ZAMENA;107866.00
1742250;Februar 2024;PALILULA;LOKALNO;6900.00
1742251;Februar 2024;VOŽDOVAC;ZAMENA;75657.00
1742252;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1742253;Februar 2024;VOŽDOVAC;ZAMENA;89802.00
1742254;Februar 2024;NOVI BEOGRAD;ZAMENA;711208.00
1742255;Februar 2024;VOŽDOVAC;ZAMENA;66548.00
1742256;Februar 2024;PALILULA;LOKALNO;4600.00
1742257;Februar 2024;NOVI BEOGRAD;ZAMENA;113423.00
1742258;Februar 2024;ZEMUN;LOKALNO;6900.00
1742259;Februar 2024;VOŽDOVAC;SAJLA;18710.00
1742260;Februar 2024;ZEMUN;WOMA;30900.00
1742261;Februar 2024;ZEMUN;ZAMENA;13946.00
1742262;Februar 2024;RAKOVICA;ZAMENA;26477.00
1742263;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742264;Februar 2024;ČUKARICA;ZAMENA;65469.40
1742265;Februar 2024;ČUKARICA;LOKALNO;6900.00
1742266;Februar 2024;NOVI BEOGRAD;KOPANJE;303336.10
1742267;Februar 2024;ČUKARICA;ZAMENA;53760.00
1742268;Februar 2024;ČUKARICA;ZAMENA;12866.00
1742269;Februar 2024;NOVI BEOGRAD;ZAMENA;224939.80
1742270;Februar 2024;ZEMUN;ZAMENA;11300.00
1742271;Februar 2024;NOVI BEOGRAD;ZAMENA;9692.00
1742273;Februar 2024;NOVI BEOGRAD;ZAMENA;60080.60
1742274;Februar 2024;STARI GRAD;ZAMENA;18055.86
1742275;Februar 2024;NOVI BEOGRAD;KOPANJE;66180.60
1742276;Februar 2024;ČUKARICA;ZAMENA;437923.00
1742277;Februar 2024;PALILULA;ZAMENA;19716.00
1742278;Februar 2024;ČUKARICA;ZAMENA;231729.00
1742279;Februar 2024;ZEMUN;LOKALNO;6900.00
1742280;Februar 2024;ZEMUN;LOKALNO;6900.00
1742281;Februar 2024;ZEMUN;ZAMENA;386396.00
1742282;Februar 2024;ZEMUN;ZAMENA;187637.00
1742283;Februar 2024;ČUKARICA;KOPANJE;85497.90
1742284;Februar 2024;ČUKARICA;KOPANJE;228129.50
1742285;Februar 2024;PALILULA;SAJLA;15200.00
1742286;Februar 2024;ZVEZDARA;ZAMENA;78918.20
1742287;Februar 2024;ČUKARICA;ZAMENA;16807.70
1742289;Februar 2024;ČUKARICA;ZAMENA;45058.10
1742290;Februar 2024;NOVI BEOGRAD;KOPANJE;564580.25
1742291;Februar 2024;ČUKARICA;ZAMENA;66164.10
1742292;Februar 2024;ČUKARICA;ZAMENA;33377.60
1742295;Februar 2024;ZVEZDARA;ZAMENA;44903.00
1742298;Februar 2024;NOVI BEOGRAD;SAJLA;19220.00
1742299;Februar 2024;VRAČAR;ZAMENA;26660.00
1742301;Februar 2024;ČUKARICA;SAJLA;8070.00
1742302;Februar 2024;NOVI BEOGRAD;LOKALNO;2300.00
1742303;Februar 2024;PALILULA;SAJLA;16520.00
1742304;Februar 2024;ČUKARICA;SAJLA;16220.00
1742305;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1742306;Februar 2024;NOVI BEOGRAD;WOMA;38900.00
1742307;Februar 2024;NOVI BEOGRAD;ZAMENA;111483.00
1742308;Februar 2024;ČUKARICA;SAJLA;16220.00
1742309;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742310;Februar 2024;STARI GRAD;ZAMENA;26799.00
1742311;Februar 2024;VOŽDOVAC;ZAMENA;28851.00
1742314;Februar 2024;SAVSKI VENAC;WOMA;41500.00
1742317;Februar 2024;ČUKARICA;LOKALNO;2300.00
1742318;Februar 2024;ZEMUN;ZAMENA;261099.00
1742321;Februar 2024;NOVI BEOGRAD;WOMA;46900.00
1742322;Februar 2024;RAKOVICA;ZAMENA;11875.20
1742325;Februar 2024;STARI GRAD;KOPANJE;284593.00
1742329;Februar 2024;VOŽDOVAC;ZAMENA;16008.00
1742333;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742335;Februar 2024;ZVEZDARA;ZAMENA;41705.50
1742337;Februar 2024;SAVSKI VENAC;ZAMENA;131629.50
1742340;Februar 2024;NOVI BEOGRAD;KOPANJE;127009.00
1742344;Februar 2024;NOVI BEOGRAD;LOKALNO;2300.00
1742347;Februar 2024;SAVSKI VENAC;ZAMENA;28000.00
1742349;Februar 2024;PALILULA;WOMA;41500.00
1742350;Februar 2024;NOVI BEOGRAD;WOMA;67300.00
1742351;Februar 2024;ČUKARICA;ZAMENA;65214.00
1742352;Februar 2024;ČUKARICA;LOKALNO;6900.00
1742353;Februar 2024;RAKOVICA;SAJLA;18300.00
1742354;Februar 2024;NOVI BEOGRAD;ZAMENA;5349.60
1742355;Februar 2024;NOVI BEOGRAD;SAJLA;9220.00
1742356;Februar 2024;ČUKARICA;LOKALNO;6900.00
1742357;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1742358;Februar 2024;PALILULA;ZAMENA;57684.00
1742360;Februar 2024;VOŽDOVAC;SAJLA;18440.00
1742361;Februar 2024;VRAČAR;LOKALNO;6900.00
1742362;Februar 2024;PALILULA;LOKALNO;6900.00
1742363;Februar 2024;RAKOVICA;LOKALNO;6900.00
1742365;Februar 2024;VOŽDOVAC;WOMA;20300.00
1742366;Februar 2024;ZEMUN;KOPANJE;281485.30
1742367;Februar 2024;ČUKARICA;SAJLA;16220.00
1742368;Februar 2024;PALILULA;LOKALNO;6900.00
1742369;Februar 2024;PALILULA;ZAMENA;124384.00
1742370;Februar 2024;NOVI BEOGRAD;SAJLA;9220.00
1742371;Februar 2024;NOVI BEOGRAD;WOMA;41500.00
1742372;Februar 2024;ČUKARICA;KOPANJE;333326.35
1742373;Februar 2024;NOVI BEOGRAD;ZAMENA;78901.00
1742374;Februar 2024;NOVI BEOGRAD;SAJLA;10140.00
1742375;Februar 2024;NOVI BEOGRAD;ZAMENA;8588.00
1742376;Februar 2024;VRAČAR;ZAMENA;19312.00
1742377;Februar 2024;PALILULA;LOKALNO;6900.00
1742379;Februar 2024;ČUKARICA;KOPANJE;24105.10
1742380;Februar 2024;VOŽDOVAC;ZAMENA;69661.00
1742382;Februar 2024;ZVEZDARA;LOKALNO;6900.00
1742383;Februar 2024;SAVSKI VENAC;WOMA;32400.00
1742386;Februar 2024;VRAČAR;LOKALNO;6900.00
1742388;Februar 2024;PALILULA;WOMA;38500.00
1742391;Februar 2024;PALILULA;ZAMENA;24120.40
1742392;Februar 2024;ČUKARICA;ZAMENA;80255.00
1742394;Februar 2024;ČUKARICA;SAJLA;16220.00
1742395;Februar 2024;PALILULA;ZAMENA;24898.00
1742396;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742398;Februar 2024;SAVSKI VENAC;ZAMENA;62009.00
1742400;Februar 2024;STARI GRAD;LOKALNO;6900.00
1742401;Februar 2024;ZEMUN;ZAMENA;88831.00
1742403;Februar 2024;ZEMUN;ZAMENA;28351.80
1742406;Februar 2024;ZEMUN;WOMA;25500.00
1742407;Februar 2024;ČUKARICA;SAJLA;9220.00
1742408;Februar 2024;ZVEZDARA;SAJLA;19220.00
1742409;Februar 2024;ČUKARICA;LOKALNO;6900.00
1742410;Februar 2024;PALILULA;ZAMENA;18555.00
1742411;Februar 2024;NOVI BEOGRAD;WOMA;57500.00
1742412;Februar 2024;VOŽDOVAC;SAJLA;9220.00
1742414;Februar 2024;PALILULA;ZAMENA;13913.00
1742415;Februar 2024;PALILULA;ZAMENA;34138.00
1742416;Februar 2024;PALILULA;WOMA;5000.00
1742417;Februar 2024;PALILULA;ZAMENA;16980.00
1742418;Februar 2024;ZEMUN;WOMA;5000.00
1742420;Februar 2024;PALILULA;KOPANJE;91246.00
1742419;Februar 2024;STARI GRAD;LOKALNO;6900.00
1742421;Februar 2024;RAKOVICA;LOKALNO;6900.00
1742422;Februar 2024;NOVI BEOGRAD;WOMA;46900.00
1742426;Februar 2024;VOŽDOVAC;SAJLA;18710.00
1742427;Februar 2024;ZEMUN;LOKALNO;6900.00
1742431;Februar 2024;ZEMUN;LOKALNO;6900.00
1742435;Februar 2024;ZEMUN;ZAMENA;73078.00
1742438;Februar 2024;ZEMUN;ZAMENA;149111.99
1742439;Februar 2024;ZEMUN;ZAMENA;28802.00
1742442;Februar 2024;ZEMUN;ZAMENA;452247.00
1742444;Februar 2024;ZEMUN;ZAMENA;49262.00
1742450;Februar 2024;VOŽDOVAC;ZAMENA;95061.00
1742451;Februar 2024;ZEMUN;LOKALNO;2300.00
1742474;Februar 2024;PALILULA;ZAMENA;30494.00
1742460;Februar 2024;PALILULA;ZAMENA;36530.20
1742476;Februar 2024;STARI GRAD;SAJLA;19681.00
1742477;Februar 2024;ČUKARICA;KOPANJE;72580.00
1742478;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742479;Februar 2024;VOŽDOVAC;SAJLA;18710.00
1742487;Februar 2024;RAKOVICA;ZAMENA;63967.00
1742488;Februar 2024;ČUKARICA;SAJLA;16220.00
1742489;Februar 2024;VRAČAR;LOKALNO;6900.00
1742490;Februar 2024;ZEMUN;WOMA;30900.00
1742491;Februar 2024;PALILULA;ZAMENA;80936.00
1742492;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1742496;Februar 2024;PALILULA;ZAMENA;46400.00
1742497;Februar 2024;STARI GRAD;LOKALNO;6900.00
1742498;Februar 2024;ZVEZDARA;ZAMENA;32367.50
1742499;Februar 2024;PALILULA;ZAMENA;46892.00
1742502;Februar 2024;RAKOVICA;ZAMENA;37167.60
1742507;Februar 2024;PALILULA;LOKALNO;6900.00
1742519;Februar 2024;VOŽDOVAC;ZAMENA;101595.00
1742520;Februar 2024;VRAČAR;ZAMENA;9586.00
1742522;Februar 2024;NOVI BEOGRAD;SAJLA;19220.00
1742523;Februar 2024;VRAČAR;ZAMENA;275138.00
1742524;Februar 2024;ZVEZDARA;ZAMENA;56903.00
1742525;Februar 2024;ČUKARICA;WOMA;30900.00
1742526;Februar 2024;PALILULA;ZAMENA;39375.00
1742531;Februar 2024;NOVI BEOGRAD;WOMA;87215.00
1742534;Februar 2024;NOVI BEOGRAD;ZAMENA;245737.00
1742535;Februar 2024;STARI GRAD;ZAMENA;63551.00
1742537;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742539;Februar 2024;STARI GRAD;ZAMENA;97982.00
1742540;Februar 2024;ČUKARICA;LOKALNO;6900.00
1742542;Februar 2024;ČUKARICA;ZAMENA;528921.00
1742543;Februar 2024;ZEMUN;KOPANJE;66766.70
1742545;Februar 2024;VOŽDOVAC;ZAMENA;291272.00
1742548;Februar 2024;NOVI BEOGRAD;LOKALNO;2300.00
1742555;Februar 2024;VRAČAR;ZAMENA;27320.00
1742556;Februar 2024;ČUKARICA;KOPANJE;124601.00
1742557;Februar 2024;ZEMUN;SAJLA;9220.00
1742560;Februar 2024;RAKOVICA;LOKALNO;6900.00
1742562;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742566;Februar 2024;VRAČAR;LOKALNO;6900.00
1742567;Februar 2024;ČUKARICA;KOPANJE;362882.50
1742569;Februar 2024;ZEMUN;KOPANJE;1231006.40
1742572;Februar 2024;VRAČAR;ZAMENA;23930.00
1742575;Februar 2024;NOVI BEOGRAD;ZAMENA;50254.00
1742577;Februar 2024;NOVI BEOGRAD;ZAMENA;74324.40
1742584;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742586;Februar 2024;ČUKARICA;WOMA;33500.00
1742588;Februar 2024;RAKOVICA;WOMA;33500.00
1742592;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1742596;Februar 2024;NOVI BEOGRAD;ZAMENA;14155.50
1742598;Februar 2024;PALILULA;LOKALNO;9200.00
1742600;Februar 2024;VOŽDOVAC;ZAMENA;8612.00
1742609;Februar 2024;NOVI BEOGRAD;SAJLA;19220.00
1742614;Februar 2024;PALILULA;ZAMENA;47685.40
1742617;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742620;Februar 2024;PALILULA;LOKALNO;9200.00
1742634;Februar 2024;PALILULA;ZAMENA;65000.00
1742635;Februar 2024;VRAČAR;ZAMENA;74880.00
1742639;Februar 2024;NOVI BEOGRAD;LOKALNO;9200.00
1742648;Februar 2024;VRAČAR;WOMA;5000.00
1742652;Februar 2024;SAVSKI VENAC;ZAMENA;16930.00
1742663;Februar 2024;RAKOVICA;LOKALNO;6900.00
1742664;Februar 2024;ZVEZDARA;ZAMENA;19523.20
1742666;Februar 2024;ZVEZDARA;ZAMENA;283234.00
1742670;Februar 2024;ZVEZDARA;ZAMENA;60853.00
1742676;Februar 2024;ZVEZDARA;LOKALNO;6900.00
1742677;Februar 2024;STARI GRAD;WOMA;41500.00
1742681;Februar 2024;ZVEZDARA;ZAMENA;78446.00
1742682;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1742685;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742687;Februar 2024;ČUKARICA;ZAMENA;25975.00
1742694;Februar 2024;VOŽDOVAC;ZAMENA;61948.00
1742698;Februar 2024;PALILULA;LOKALNO;9200.00
1742701;Februar 2024;ČUKARICA;LOKALNO;6900.00
1742378;Februar 2024;ZEMUN;ZAMENA;252604.00
1741637;Februar 2024;NOVI BEOGRAD;ZAMENA;141122
1742729;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742731;Februar 2024;ZVEZDARA;KOPANJE;143464.23
1742733;Februar 2024;RAKOVICA;WOMA;38900.00
1742734;Februar 2024;RAKOVICA;SAJLA;16220.00
1742735;Februar 2024;ZVEZDARA;WOMA;38900.00
1742736;Februar 2024;NOVI BEOGRAD;SAJLA;8300.00
1742737;Februar 2024;PALILULA;ZAMENA;45702.00
1742739;Februar 2024;ZVEZDARA;ZAMENA;43659.50
1742740;Februar 2024;ZVEZDARA;WOMA;34420.00
1742771;Februar 2024;ČUKARICA;ZAMENA;12125.40
1742773;Februar 2024;NOVI BEOGRAD;ZAMENA;162437.40
1742775;Februar 2024;VOŽDOVAC;ZAMENA;45344.00
1742779;Februar 2024;NOVI BEOGRAD;WOMA;148708.00
1742781;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1742785;Februar 2024;ČUKARICA;ZAMENA;27734.00
1742788;Februar 2024;ZVEZDARA;SAJLA;9220.00
1742789;Februar 2024;ZEMUN;WOMA;48500.00
1742790;Februar 2024;STARI GRAD;ZAMENA;40401.00
1742792;Februar 2024;NOVI BEOGRAD;WOMA;120532.00
1742794;Februar 2024;NOVI BEOGRAD;ZAMENA;29389.00
1742795;Februar 2024;NOVI BEOGRAD;ZAMENA;189161.30
1742800;Februar 2024;NOVI BEOGRAD;ZAMENA;16500.00
1742801;Februar 2024;NOVI BEOGRAD;ZAMENA;119604.00
1742808;Februar 2024;NOVI BEOGRAD;ZAMENA;17300.00
1742816;Februar 2024;NOVI BEOGRAD;LOKALNO;2300.00
1742817;Februar 2024;NOVI BEOGRAD;ZAMENA;97743.00
1742819;Februar 2024;ZEMUN;ZAMENA;140416.00
1742821;Februar 2024;VOŽDOVAC;WOMA;17500.00
1742839;Februar 2024;NOVI BEOGRAD;SAJLA;19220.00
1742842;Februar 2024;NOVI BEOGRAD;ZAMENA;11232.80
1742844;Februar 2024;SAVSKI VENAC;ZAMENA;10559.00
1742849;Februar 2024;NOVI BEOGRAD;ZAMENA;182300.00
1742850;Februar 2024;PALILULA;ZAMENA;11487.84
1742851;Februar 2024;VRAČAR;WOMA;5000.00
1742852;Februar 2024;VRAČAR;WOMA;11900.00
1742854;Februar 2024;ZVEZDARA;LOKALNO;6900.00
1742855;Februar 2024;NOVI BEOGRAD;ZAMENA;7300.00
1742860;Februar 2024;PALILULA;SAJLA;18410.00
1742861;Februar 2024;ČUKARICA;KOPANJE;240668.00
1742862;Februar 2024;ČUKARICA;KOPANJE;808909.00
1742869;Februar 2024;VRAČAR;ZAMENA;38654.00
1742871;Februar 2024;STARI GRAD;SAJLA;19220.00
1742872;Februar 2024;ZVEZDARA;WOMA;33500.00
1742873;Februar 2024;RAKOVICA;SAJLA;9220.00
1742874;Februar 2024;STARI GRAD;ZAMENA;22440.00
1742875;Februar 2024;VOŽDOVAC;ZAMENA;74600.00
1742877;Februar 2024;VOŽDOVAC;SAJLA;19740.00
1742878;Februar 2024;STARI GRAD;KOPANJE;27921.13
1742883;Februar 2024;NOVI BEOGRAD;LOKALNO;9200.00
1742888;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1742895;Februar 2024;ZEMUN;ZAMENA;23220.00
1742899;Februar 2024;ČUKARICA;ZAMENA;459832.10
1742900;Februar 2024;ZEMUN;KOPANJE;386163.90
1742901;Februar 2024;NOVI BEOGRAD;ZAMENA;524099.20
1742902;Februar 2024;NOVI BEOGRAD;KOPANJE;60033.00
1742906;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1742907;Februar 2024;RAKOVICA;ZAMENA;86080.80
1742908;Februar 2024;RAKOVICA;ZAMENA;78096.00
1742916;Februar 2024;NOVI BEOGRAD;ZAMENA;92011.00
1742917;Februar 2024;NOVI BEOGRAD;WOMA;25500.00
1742918;Februar 2024;VRAČAR;ZAMENA;23400.00
1742919;Februar 2024;NOVI BEOGRAD;WOMA;5000.00
1742928;Februar 2024;PALILULA;ZAMENA;16840.00
1742929;Februar 2024;VRAČAR;ZAMENA;115400.00
1742930;Februar 2024;STARI GRAD;LOKALNO;6900.00
1742931;Februar 2024;PALILULA;LOKALNO;4600.00
1742933;Februar 2024;NOVI BEOGRAD;ZAMENA;23629.00
1742934;Februar 2024;ZEMUN;LOKALNO;6900.00
1742935;Februar 2024;NOVI BEOGRAD;ZAMENA;109879.00
1742940;Februar 2024;PALILULA;ZAMENA;30882.00
1742941;Februar 2024;VRAČAR;LOKALNO;6900.00
1742942;Februar 2024;ČUKARICA;LOKALNO;6900.00
1742943;Februar 2024;ČUKARICA;ZAMENA;35881.00
1742952;Februar 2024;ZVEZDARA;ZAMENA;11040.00
1742955;Februar 2024;VOŽDOVAC;ZAMENA;51252.00
1742961;Februar 2024;VOŽDOVAC;KOPANJE;612147.10
1742963;Februar 2024;VOŽDOVAC;ZAMENA;9587.00
1742977;Februar 2024;ZVEZDARA;ZAMENA;47805.00
1742984;Februar 2024;SAVSKI VENAC;ZAMENA;28631.00
1742985;Februar 2024;ZVEZDARA;LOKALNO;9200.00
1742986;Februar 2024;PALILULA;SAJLA;18410.00
1742987;Februar 2024;VOŽDOVAC;ZAMENA;164600.00
1742988;Februar 2024;ZVEZDARA;LOKALNO;6900.00
1742989;Februar 2024;PALILULA;LOKALNO;6900.00
1742990;Februar 2024;NOVI BEOGRAD;ZAMENA;61133.00
1742996;Februar 2024;PALILULA;LOKALNO;6900.00
1742998;Februar 2024;ZEMUN;LOKALNO;6900.00
1743001;Februar 2024;VOŽDOVAC;ZAMENA;321212.00
1743002;Februar 2024;NOVI BEOGRAD;WOMA;38900.00
1743005;Februar 2024;ZVEZDARA;LOKALNO;9200.00
1743011;Februar 2024;NOVI BEOGRAD;WOMA;38900.00
1743012;Februar 2024;NOVI BEOGRAD;WOMA;60700.00
1743013;Februar 2024;NOVI BEOGRAD;SAJLA;8300.00
1743014;Februar 2024;ZEMUN;KOPANJE;30006.00
1743015;Februar 2024;ZEMUN;SAJLA;9220.00
1743016;Februar 2024;ZEMUN;SAJLA;9220.00
1743017;Februar 2024;ČUKARICA;ZAMENA;40251.00
1743018;Februar 2024;PALILULA;SAJLA;18410.00
1743019;Februar 2024;STARI GRAD;SAJLA;16220.00
1743020;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1743021;Februar 2024;ZEMUN;SAJLA;16680.00
1743022;Februar 2024;SAVSKI VENAC;WOMA;30900.00
1743026;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1743028;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1743029;Februar 2024;STARI GRAD;WOMA;5000.00
1743042;Februar 2024;NOVI BEOGRAD;SAJLA;15300.00
1743049;Februar 2024;NOVI BEOGRAD;ZAMENA;6440.00
1743052;Februar 2024;NOVI BEOGRAD;SAJLA;9220.00
1743057;Februar 2024;ZEMUN;ZAMENA;24866.00
1743059;Februar 2024;STARI GRAD;LOKALNO;9200.00
1743061;Februar 2024;NOVI BEOGRAD;LOKALNO;2300.00
1743062;Februar 2024;NOVI BEOGRAD;ZAMENA;29073.00
1743063;Februar 2024;NOVI BEOGRAD;WOMA;41500.00
1743065;Februar 2024;NOVI BEOGRAD;SAJLA;12440.00
1743068;Februar 2024;PALILULA;LOKALNO;6900.00
1743069;Februar 2024;ZEMUN;LOKALNO;6900.00
1743070;Februar 2024;NOVI BEOGRAD;SPOJKA;5341.00
1743072;Februar 2024;NOVI BEOGRAD;WOMA;65500.00
1743074;Februar 2024;NOVI BEOGRAD;KOPANJE;1434801.00
1743075;Februar 2024;NOVI BEOGRAD;KOPANJE;258363.80
1743082;Februar 2024;PALILULA;ZAMENA;160608.00
1743085;Februar 2024;ČUKARICA;LOKALNO;6900.00
1743096;Februar 2024;VOŽDOVAC;ZAMENA;99845.00
1743098;Februar 2024;PALILULA;ZAMENA;54437.00
1743102;Februar 2024;NOVI BEOGRAD;LOKALNO;9200.00
1743105;Februar 2024;NOVI BEOGRAD;ZAMENA;19563.60
1743107;Februar 2024;ČUKARICA;WOMA;33500.00
1743109;Februar 2024;RAKOVICA;SAJLA;15100.00
1743117;Februar 2024;NOVI BEOGRAD;ZAMENA;91369.00
1743122;Februar 2024;NOVI BEOGRAD;ZAMENA;29196.00
1743129;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1743131;Februar 2024;NOVI BEOGRAD;ZAMENA;52797.00
1743133;Februar 2024;PALILULA;LOKALNO;6900.00
1743135;Februar 2024;ČUKARICA;SAJLA;9220.00
1743136;Februar 2024;ZEMUN;LOKALNO;6900.00
1743139;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1743141;Februar 2024;VOŽDOVAC;ZAMENA;39922.00
1743142;Februar 2024;VOŽDOVAC;ZAMENA;41156.00
1743143;Februar 2024;ZEMUN;SAJLA;16220.00
1743144;Februar 2024;STARI GRAD;KOPANJE;52692.00
1743154;Februar 2024;NOVI BEOGRAD;ZAMENA;38409.00
1743156;Februar 2024;VRAČAR;LOKALNO;6900.00
1743165;Februar 2024;NOVI BEOGRAD;SAJLA;16220.00
1743167;Februar 2024;ZVEZDARA;LOKALNO;6900.00
1743169;Februar 2024;NOVI BEOGRAD;ZAMENA;134714.00
1743173;Februar 2024;VOŽDOVAC;WOMA;5000.00
1743176;Februar 2024;STARI GRAD;LOKALNO;6900.00
1743179;Februar 2024;RAKOVICA;ZAMENA;167350.00
1743181;Februar 2024;PALILULA;ZAMENA;5478.40
1743186;Februar 2024;ČUKARICA;KOPANJE;179138.80
1743190;Februar 2024;PALILULA;ZAMENA;53620.40
1743192;Februar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1743194;Februar 2024;ČUKARICA;SPOJKA;4288.00
1743196;Februar 2024;VOŽDOVAC;LOKALNO;6900.00
1743197;Februar 2024;ČUKARICA;ZAMENA;138267.00
1743203;Februar 2024;STARI GRAD;SAJLA;16220.00
1743213;Februar 2024;ZVEZDARA;WOMA;33500.00
1743214;Februar 2024;VRAČAR;WOMA;38900.00
1743215;Februar 2024;VRAČAR;ZAMENA;30054.00
1743220;Februar 2024;ZVEZDARA;SAJLA;10140.00
1743222;Februar 2024;PALILULA;ZAMENA;59467.00
1743232;Februar 2024;STARI GRAD;LOKALNO;6900.00
1743233;Februar 2024;RAKOVICA;LOKALNO;6900.00
1743236;Februar 2024;ZVEZDARA;WOMA;33500.00
1743237;Februar 2024;STARI GRAD;ZAMENA;50300.00
1743238;Februar 2024;ZVEZDARA;WOMA;33500.00
1743241;Februar 2024;ZVEZDARA;WOMA;25500.00
1743245;Februar 2024;ZVEZDARA;WOMA;33500.00
1743246;Februar 2024;RAKOVICA;ZAMENA;15150.40
1743248;Februar 2024;STARI GRAD;ZAMENA;302639.90
1743250;Februar 2024;STARI GRAD;ZAMENA;138399.84
1743251;Februar 2024;STARI GRAD;ZAMENA;36345.00
1743253;Februar 2024;STARI GRAD;LOKALNO;6900.00
