Broj Fakture;Datum PDV;Iznos/Osnovica;Penal;PDV;Iznos sa penalom i PDV;PG Iznos/Osnovica;PG PDV;PG Penal;PG Iznos sa PDVom;Vrsta Naloga
HM-89/2025;10.06.2025;5345.00;0.00;1069.00;6414.00;5345.00;1069.00;0.00;6414.00;HAUSMAJSTOR
HM-65/2025;10.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-69/2025;10.06.2025;13605.00;0.00;2721.00;16326.00;13605.00;2721.00;0.00;16326.00;HAUSMAJSTOR
HM-36/2025;10.06.2025;8220.00;0.00;1644.00;9864.00;8220.00;1644.00;0.00;9864.00;HAUSMAJSTOR
HM-78/2025;10.06.2025;4721.00;0.00;944.20;5665.20;4721.00;944.20;0.00;5665.20;HAUSMAJSTOR
HM-34/2025;10.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-33/2025;10.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-85/2025;10.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-64/2025;10.06.2025;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-87/2025;10.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-86/2025;10.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-37/2025;10.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-35/2025;10.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-68/2025;10.06.2025;5275.00;0.00;1055.00;6330.00;5275.00;1055.00;0.00;6330.00;HAUSMAJSTOR
HM-88/2025;10.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-41/2025;10.06.2025;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-77/2025;10.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-63/2025;10.06.2025;6457.00;0.00;1291.40;7748.40;6457.00;1291.40;0.00;7748.40;HAUSMAJSTOR
HM-58/2025;10.06.2025;9579.00;0.00;1915.80;11494.80;9579.00;1915.80;0.00;11494.80;HAUSMAJSTOR
HM-72/2025;10.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-60/2025;10.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-61/2025;10.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-67/2025;10.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-81/2025;10.06.2025;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-80/2025;10.06.2025;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-59/2025;10.06.2025;10718.00;0.00;2143.60;12861.60;10718.00;2143.60;0.00;12861.60;HAUSMAJSTOR
HM-79/2025;10.06.2025;3054.00;0.00;610.80;3664.80;3054.00;610.80;0.00;3664.80;HAUSMAJSTOR
HM-42/2025;10.06.2025;9718.00;0.00;1943.60;11661.60;9718.00;1943.60;0.00;11661.60;HAUSMAJSTOR
HM-40/2025;10.06.2025;3957.00;0.00;791.40;4748.40;3957.00;791.40;0.00;4748.40;HAUSMAJSTOR
HM-82/2025;10.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-83/2025;10.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-53/2025;10.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-84/2025;10.06.2025;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
GS-7432/2025;09.06.2025;63149.00;0.00;12629.80;75778.80;42625.58;8525.12;0.00;51150.69;TEKUCE
GS-7529/2025;09.06.2025;64311.80;0.00;12862.36;77174.16;43410.47;8682.09;0.00;52092.56;NEODLOZNO
GS-7539/2025;09.06.2025;21232.00;0.00;4246.40;25478.40;14331.60;2866.32;0.00;17197.92;NEODLOZNO
GS-7480/2025;09.06.2025;51826.00;0.00;10365.20;62191.20;34982.55;6996.51;0.00;41979.06;NEODLOZNO
GS-7354/2025;09.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7520/2025;09.06.2025;36864.00;0.00;7372.80;44236.80;24883.20;4976.64;0.00;29859.84;NEODLOZNO
GS-7501/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7473/2025;09.06.2025;79079.40;0.00;15815.88;94895.28;53378.60;10675.72;0.00;64054.31;NEODLOZNO
GS-7531/2025;09.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-7477/2025;09.06.2025;33561.40;0.00;6712.28;40273.68;22653.95;4530.79;0.00;27184.73;NEODLOZNO
GS-7535/2025;09.06.2025;81636.32;0.00;16327.26;97963.58;55104.52;11020.90;0.00;66125.42;NEODLOZNO
GS-7533/2025;09.06.2025;27500.00;0.00;5500.00;33000.00;18562.50;3712.50;0.00;22275.00;NEODLOZNO
GS-7471/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7448/2025;09.06.2025;6895.00;0.00;1379.00;8274.00;4654.13;930.83;0.00;5584.95;NEODLOZNO
GS-7562/2025;09.06.2025;34479.00;0.00;6895.80;41374.80;23273.33;4654.66;0.00;27927.99;NEODLOZNO
GS-7525/2025;09.06.2025;193197.00;0.00;38639.40;231836.40;130407.98;26081.60;0.00;156489.57;NEODLOZNO
GS-7465/2025;09.06.2025;115522.50;0.00;23104.50;138627.00;77977.69;15595.54;0.00;93573.23;NEODLOZNO
GS-7447/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7443/2025;09.06.2025;22655.00;0.00;4531.00;27186.00;15292.13;3058.43;0.00;18350.55;NEODLOZNO
GS-7470/2025;09.06.2025;38130.60;0.00;7626.12;45756.72;25738.16;5147.63;0.00;30885.79;NEODLOZNO
GS-7445/2025;09.06.2025;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-7430/2025;09.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7446/2025;09.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-7376/2025;09.06.2025;5936.00;0.00;1187.20;7123.20;4006.80;801.36;0.00;4808.16;NEODLOZNO
GS-7444/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7505/2025;09.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7521/2025;09.06.2025;60585.00;0.00;12117.00;72702.00;40894.88;8178.98;0.00;49073.85;NEODLOZNO
GS-7523/2025;09.06.2025;45776.80;0.00;9155.36;54932.16;30899.34;6179.87;0.00;37079.21;NEODLOZNO
GS-7441/2025;09.06.2025;23409.00;0.00;4681.80;28090.80;15801.08;3160.22;0.00;18961.29;NEODLOZNO
GS-7434/2025;09.06.2025;75161.00;0.00;15032.20;90193.20;50733.68;10146.74;0.00;60880.41;NEODLOZNO
GS-7475/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7427/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7435/2025;09.06.2025;12979.20;0.00;2595.84;15575.04;8760.96;1752.19;0.00;10513.15;NEODLOZNO
GS-7469/2025;09.06.2025;32500.00;0.00;6500.00;39000.00;21937.50;4387.50;0.00;26325.00;NEODLOZNO
GS-7509/2025;09.06.2025;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-7522/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7468/2025;09.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7518/2025;09.06.2025;35932.00;0.00;7186.40;43118.40;24254.10;4850.82;0.00;29104.92;NEODLOZNO
GS-7507/2025;09.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7479/2025;09.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7467/2025;09.06.2025;18300.00;0.00;3660.00;21960.00;12352.50;2470.50;0.00;14823.00;NEODLOZNO
GS-7481/2025;09.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7526/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7482/2025;09.06.2025;11100.00;0.00;2220.00;13320.00;7492.50;1498.50;0.00;8991.00;NEODLOZNO
GS-7450/2025;09.06.2025;7050.00;0.00;1410.00;8460.00;4758.75;951.75;0.00;5710.50;NEODLOZNO
GS-7483/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7527/2025;09.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7436/2025;09.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7438/2025;09.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7564/2025;09.06.2025;16410.00;0.00;3282.00;19692.00;11076.75;2215.35;0.00;13292.10;NEODLOZNO
GS-7356/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7466/2025;09.06.2025;12440.00;0.00;2488.00;14928.00;8397.00;1679.40;0.00;10076.40;NEODLOZNO
GS-7532/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7503/2025;09.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7472/2025;09.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7431/2025;09.06.2025;35500.00;0.00;7100.00;42600.00;23962.50;4792.50;0.00;28755.00;NEODLOZNO
GS-7449/2025;09.06.2025;16140.00;0.00;3228.00;19368.00;10894.50;2178.90;0.00;13073.40;NEODLOZNO
GS-7508/2025;09.06.2025;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-7530/2025;09.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7534/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7474/2025;09.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7484/2025;09.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7563/2025;09.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7528/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7504/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7433/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7510/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7502/2025;09.06.2025;8628.00;0.00;1725.60;10353.60;5823.90;1164.78;0.00;6988.68;NEODLOZNO
GS-7536/2025;09.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7355/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7429/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7476/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7478/2025;09.06.2025;22100.00;0.00;4420.00;26520.00;14917.50;2983.50;0.00;17901.00;NEODLOZNO
GS-7500/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7506/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7519/2025;09.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7437/2025;09.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7538/2025;09.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7428/2025;09.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7439/2025;09.06.2025;21140.00;0.00;4228.00;25368.00;14269.50;2853.90;0.00;17123.40;NEODLOZNO
GS-7524/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7537/2025;09.06.2025;41500.00;0.00;8300.00;49800.00;28012.50;5602.50;0.00;33615.00;NEODLOZNO
GS-7440/2025;09.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7464/2025;09.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
HM-43/2025;09.06.2025;4721.00;0.00;944.20;5665.20;4721.00;944.20;0.00;5665.20;HAUSMAJSTOR
HM-46/2025;09.06.2025;3054.00;0.00;610.80;3664.80;3054.00;610.80;0.00;3664.80;HAUSMAJSTOR
HM-70/2025;09.06.2025;4166.00;0.00;833.20;4999.20;4166.00;833.20;0.00;4999.20;HAUSMAJSTOR
HM-62/2025;09.06.2025;4721.00;0.00;944.20;5665.20;4721.00;944.20;0.00;5665.20;HAUSMAJSTOR
HM-47/2025;09.06.2025;3957.00;0.00;791.40;4748.40;3957.00;791.40;0.00;4748.40;HAUSMAJSTOR
HM-50/2025;09.06.2025;3471.00;0.00;694.20;4165.20;3471.00;694.20;0.00;4165.20;HAUSMAJSTOR
HM-45/2025;09.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-44/2025;09.06.2025;4166.00;0.00;833.20;4999.20;4166.00;833.20;0.00;4999.20;HAUSMAJSTOR
HM-66/2025;09.06.2025;4304.00;0.00;860.80;5164.80;4304.00;860.80;0.00;5164.80;HAUSMAJSTOR
HM-71/2025;09.06.2025;3471.00;0.00;694.20;4165.20;3471.00;694.20;0.00;4165.20;HAUSMAJSTOR
HM-38/2025;09.06.2025;2220.00;0.00;444.00;2664.00;2220.00;444.00;0.00;2664.00;HAUSMAJSTOR
HM-49/2025;09.06.2025;4166.00;0.00;833.20;4999.20;4166.00;833.20;0.00;4999.20;HAUSMAJSTOR
HM-76/2025;09.06.2025;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-73/2025;09.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-39/2025;09.06.2025;4166.00;0.00;833.20;4999.20;4166.00;833.20;0.00;4999.20;HAUSMAJSTOR
GS-7499/2025;06.06.2025;51548.60;0.00;10309.72;61858.32;34795.31;6959.06;0.00;41754.37;NEODLOZNO
GS-7426/2025;06.06.2025;9200.00;0.00;1840.00;11040.00;6210.00;1242.00;0.00;7452.00;NEODLOZNO
GS-7516/2025;06.06.2025;101707.60;0.00;20341.52;122049.12;68652.63;13730.53;0.00;82383.16;NEODLOZNO
GS-7382/2025;06.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7388/2025;06.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7370/2025;06.06.2025;20485.20;0.00;4097.04;24582.24;13827.51;2765.50;0.00;16593.01;NEODLOZNO
GS-7493/2025;06.06.2025;31068.32;0.00;6213.66;37281.98;20971.12;4194.22;0.00;25165.34;NEODLOZNO
GS-7405/2025;06.06.2025;14067.00;0.00;2813.40;16880.40;9495.23;1899.05;0.00;11394.27;NEODLOZNO
GS-7514/2025;06.06.2025;39832.00;0.00;7966.40;47798.40;26886.60;5377.32;0.00;32263.92;NEODLOZNO
GS-7497/2025;06.06.2025;7600.00;0.00;1520.00;9120.00;5130.00;1026.00;0.00;6156.00;NEODLOZNO
GS-7495/2025;06.06.2025;72796.60;0.00;14559.32;87355.92;49137.71;9827.54;0.00;58965.25;NEODLOZNO
GS-7369/2025;06.06.2025;12330.00;0.00;2466.00;14796.00;8322.75;1664.55;0.00;9987.30;NEODLOZNO
GS-7402/2025;06.06.2025;28796.40;0.00;5759.28;34555.68;19437.57;3887.51;0.00;23325.08;NEODLOZNO
GS-7381/2025;06.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7374/2025;06.06.2025;53300.00;0.00;10660.00;63960.00;35977.50;7195.50;0.00;43173.00;NEODLOZNO
GS-7397/2025;06.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7379/2025;06.06.2025;9810.20;0.00;1962.04;11772.24;6621.89;1324.38;0.00;7946.26;NEODLOZNO
GS-7513/2025;06.06.2025;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-7423/2025;06.06.2025;43332.00;0.00;8666.40;51998.40;29249.10;5849.82;0.00;35098.92;NEODLOZNO
GS-7457/2025;06.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7404/2025;06.06.2025;28236.20;0.00;5647.24;33883.44;19059.44;3811.89;0.00;22871.32;NEODLOZNO
GS-7494/2025;06.06.2025;30800.00;0.00;6160.00;36960.00;20790.00;4158.00;0.00;24948.00;NEODLOZNO
GS-7460/2025;06.06.2025;12640.00;0.00;2528.00;15168.00;8532.00;1706.40;0.00;10238.40;NEODLOZNO
GS-7424/2025;06.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7395/2025;06.06.2025;16410.00;0.00;3282.00;19692.00;11076.75;2215.35;0.00;13292.10;NEODLOZNO
GS-7401/2025;06.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7511/2025;06.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7387/2025;06.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7517/2025;06.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7380/2025;06.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7386/2025;06.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7371/2025;06.06.2025;22409.00;0.00;4481.80;26890.80;15126.08;3025.22;0.00;18151.29;NEODLOZNO
GS-7492/2025;06.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7456/2025;06.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7403/2025;06.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7463/2025;06.06.2025;45500.00;0.00;9100.00;54600.00;30712.50;6142.50;0.00;36855.00;NEODLOZNO
GS-7406/2025;06.06.2025;6044.00;0.00;1208.80;7252.80;4079.70;815.94;0.00;4895.64;NEODLOZNO
GS-7425/2025;06.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7496/2025;06.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7498/2025;06.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-7512/2025;06.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7399/2025;06.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7442/2025;06.06.2025;30100.00;0.00;6020.00;36120.00;20317.50;4063.50;0.00;24381.00;NEODLOZNO
GS-7407/2025;06.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7398/2025;06.06.2025;8100.00;0.00;1620.00;9720.00;5467.50;1093.50;0.00;6561.00;NEODLOZNO
GS-7396/2025;06.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7515/2025;06.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7373/2025;06.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7391/2025;06.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7383/2025;06.06.2025;34720.00;0.00;6944.00;41664.00;23436.00;4687.20;0.00;28123.20;NEODLOZNO
GS-7372/2025;06.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-7384/2025;06.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-7375/2025;06.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7385/2025;06.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-7390/2025;06.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-7389/2025;06.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
HM-57/2025;06.06.2025;28460.00;0.00;5692.00;34152.00;28460.00;5692.00;0.00;34152.00;HAUSMAJSTOR
HM-48/2025;06.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-75/2025;06.06.2025;10135.00;0.00;2027.00;12162.00;10135.00;2027.00;0.00;12162.00;HAUSMAJSTOR
HM-56/2025;06.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-55/2025;06.06.2025;4860.00;0.00;972.00;5832.00;4860.00;972.00;0.00;5832.00;HAUSMAJSTOR
GS-7544/2025;05.06.2025;106999.10;0.00;21399.82;128398.92;72224.39;14444.88;0.00;86669.27;NEODLOZNO
GS-7359/2025;05.06.2025;15992.60;0.00;3198.52;19191.12;10795.01;2159.00;0.00;12954.01;NEODLOZNO
GS-7409/2025;05.06.2025;75799.28;0.00;15159.86;90959.14;51164.51;10232.90;0.00;61397.42;NEODLOZNO
GS-7558/2025;05.06.2025;25221.00;0.00;5044.20;30265.20;17024.18;3404.84;0.00;20429.01;NEODLOZNO
GS-7545/2025;05.06.2025;5600.00;0.00;1120.00;6720.00;3780.00;756.00;0.00;4536.00;NEODLOZNO
GS-7413/2025;05.06.2025;26967.40;0.00;5393.48;32360.88;18203.00;3640.60;0.00;21843.59;NEODLOZNO
GS-7551/2025;05.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-7416/2025;05.06.2025;26127.60;0.00;5225.52;31353.12;17636.13;3527.23;0.00;21163.36;NEODLOZNO
GS-7410/2025;05.06.2025;31810.00;0.00;6362.00;38172.00;21471.75;4294.35;0.00;25766.10;NEODLOZNO
GS-7417/2025;05.06.2025;7700.00;0.00;1540.00;9240.00;5197.50;1039.50;0.00;6237.00;NEODLOZNO
GS-7422/2025;05.06.2025;5810.00;0.00;1162.00;6972.00;3921.75;784.35;0.00;4706.10;NEODLOZNO
GS-7368/2025;05.06.2025;81094.00;0.00;16218.80;97312.80;54738.45;10947.69;0.00;65686.14;NEODLOZNO
GS-7548/2025;05.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7420/2025;05.06.2025;36526.00;0.00;7305.20;43831.20;24655.05;4931.01;0.00;29586.06;NEODLOZNO
GS-7487/2025;05.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-7365/2025;05.06.2025;41225.00;0.00;8245.00;49470.00;27826.88;5565.38;0.00;33392.25;NEODLOZNO
GS-7394/2025;05.06.2025;23348.20;0.00;4669.64;28017.84;15760.04;3152.01;0.00;18912.04;NEODLOZNO
GS-7378/2025;05.06.2025;7300.00;0.00;1460.00;8760.00;4927.50;985.50;0.00;5913.00;NEODLOZNO
GS-7357/2025;05.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-7462/2025;05.06.2025;21407.00;0.00;4281.40;25688.40;14449.73;2889.95;0.00;17339.67;NEODLOZNO
GS-7392/2025;05.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7453/2025;05.06.2025;38220.00;0.00;7644.00;45864.00;25798.50;5159.70;0.00;30958.20;NEODLOZNO
GS-7452/2025;05.06.2025;32955.00;0.00;6591.00;39546.00;22244.63;4448.93;0.00;26693.55;NEODLOZNO
GS-7364/2025;05.06.2025;27500.00;0.00;5500.00;33000.00;18562.50;3712.50;0.00;22275.00;NEODLOZNO
GS-7400/2025;05.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7542/2025;05.06.2025;7300.00;0.00;1460.00;8760.00;4927.50;985.50;0.00;5913.00;NEODLOZNO
GS-7556/2025;05.06.2025;58155.40;0.00;11631.08;69786.48;39254.90;7850.98;0.00;47105.87;NEODLOZNO
GS-7552/2025;05.06.2025;19107.00;0.00;3821.40;22928.40;12897.23;2579.45;0.00;15476.67;NEODLOZNO
